#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
5,4.340531192834049,0.031348892070951345,4.371880084905,0.15389390241773063
10,4.3405256008961315,0.05698132609012508,4.397506926986257,0.27972531268727807
15,4.340823932834305,0.06792417560270861,4.408748108437014,0.33344452583363077
20,4.340461629107686,0.08301892741276377,4.42348055652045,0.40754571757013336
25,4.340725612029744,0.11395140484684528,4.454677016876589,0.5593954114286995
30,4.341015176489628,0.15822764856688357,4.499242825056512,0.7767505866946576
35,4.340771320402284,0.1771853704659615,4.517956690868246,0.8698153686140984
40,4.34097767371265,0.1995974391047819,4.540575112817431,0.9798377801326895
45,4.341388634570028,0.1742534159824276,4.515642050552455,0.8554221991151261
50,4.341798723915433,0.17464593831671651,4.51644466223215,0.8573491186908839
55,4.342045297816622,0.16337882682903945,4.505424124645661,0.802038080843362
60,4.342713754056518,0.18133530156792352,4.524049055624442,0.8901876704677079
65,4.3430833279243135,0.177860609845016,4.52094393776933,0.873130165924116
70,4.3435398458657986,0.2241355347168672,4.567675380582665,1.1002970066691953
75,4.344031474581822,0.24404064362606664,4.588072118207888,1.1980125776422808
80,4.344495530796928,0.27773676279215415,4.622232293589082,1.363429181937755
85,4.345395499766612,0.2741965302362819,4.619592030002893,1.3460499328639313
90,4.346045723454559,0.2603872046413321,4.606432928095891,1.278258988266782
95,4.347064286627087,0.2714077709896829,4.61847205761677,1.3323597187922087
100,4.347913181756696,0.3061531318361563,4.654066313592852,1.502927123837147
105,4.348710956873775,0.2984819316804311,4.647192888554207,1.4652686660670884
110,4.349787093316084,0.2808356303988763,4.63062272371496,1.3786417396254402
115,4.35055383328478,0.2864985796127291,4.63705241289751,1.4064415531480616
120,4.35100982685551,0.30231478554304037,4.65332461239855,1.4840844135894828
125,4.352417417256773,0.3458620709084117,4.698279488165185,1.6978610813392645
130,4.353531223496167,0.3490576338633965,4.702588857359563,1.7135483232504334
135,4.354401109872942,0.30832690695664694,4.662728016829589,1.5135983378473183
140,4.355711084506125,0.29991986189672026,4.655630946402845,1.4723275660080584
145,4.356627395691514,0.325030122814816,4.68165751850633,1.5955955920252827
150,4.357903616456877,0.34166502381884656,4.699568640275723,1.677257483809173
155,4.3591843762865015,0.3059484990483471,4.665132875334849,1.501922567178261
160,4.360234322843631,0.3046985584536315,4.664932881297263,1.4957865214297936
165,4.361377918684207,0.29049741660829564,4.651875335292503,1.42607212347212
170,4.363122688762635,0.30136665693750503,4.66448934570014,1.4794299839921152
175,4.364728834204257,0.30206730003971605,4.666796134243973,1.4828694899547912
180,4.3666109667845285,0.2838292505219434,4.650440217306472,1.3933376300592186
185,4.367769107931391,0.26570963834690275,4.633478746278294,1.3043871873577133
190,4.3696933060799354,0.30256747596708417,4.67226078204702,1.4853248885438028
195,4.370892391529771,0.24378920330326,4.614681594833031,1.1967782395223143
200,4.372440615336677,0.22052851360624293,4.5929691289429195,1.0825898879116722
205,4.373308621436174,0.23804953811458848,4.611358159550763,1.1686018219169743
210,4.375049900100612,0.2534440401828754,4.628493940283487,1.2441745086232388
215,4.376223908557826,0.24772790827143248,4.623951816829258,1.216113617520755
220,4.3780979095255255,0.31185115999853147,4.689949069524057,1.5308991423700318
225,4.379731192087206,0.3929735038936431,4.772704695980849,1.9291343988836136
230,4.38190097106771,0.40747690146102844,4.789377872528738,2.0003325913080583
235,4.383693436213516,0.38700385290042216,4.770697289113938,1.8998289648880708
240,4.385784565894631,0.3827428677251767,4.768527433619807,1.8789114908261966
245,4.387747993985286,0.3963898689292133,4.784137862914499,1.945905573642117
250,4.390254381143341,0.37772407054880647,4.767978451692148,1.854273864680857
255,4.392278821795629,0.34300428945756883,4.735283111253198,1.6838320324423581
260,4.39432404046363,0.353275708716828,4.747599749180458,1.734255147543155
