#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
5,4.340135373689073,2.1193215718337157,6.459456945522788,10.403897733591313
10,4.340658644679206,4.375336814754857,8.715995459434064,21.47883425323728
15,4.3422435810246025,8.0569606086896,12.399204189714203,39.55218279774916
20,4.345667977230262,8.535773669887858,12.88144164711812,41.902709583499885
25,4.351752394321526,11.62662157810807,15.978373972429596,57.07589801067396
30,4.360568772871284,12.373850281936447,16.73441905480773,60.74409594795442
35,4.3740801025696765,12.827541635034756,17.201621737604434,62.971298512672064
40,4.391232038839225,13.591665626014818,17.982897664854043,66.72243659553585
45,4.412282873509793,15.269572694157208,19.681855567667,74.95939967628213
50,4.437972019096986,16.512761899957198,20.950733919054183,81.06230238465058
55,4.470712380965456,18.927512943733674,23.39822532469913,92.91648404609433
60,4.5129259947160145,24.399700880260248,28.91262687497626,119.77983712438851
65,4.563892017958941,23.25420647542233,27.81809849338127,114.15652502266569
70,4.619069520281206,24.59895634685642,29.218025867137627,120.75799613757306
75,4.676935982113603,22.858294900004164,27.535230882117766,112.21296742530133
80,4.740715261222051,27.248126156569302,31.988841417791352,133.76295590652543
85,4.8210084360476495,26.276185486216093,31.09719392226374,128.99163121853874
90,4.908090616247375,27.1149738129612,32.023064429208574,133.10930174460037
95,5.011802470189847,28.14901535178453,33.160817821974376,138.18548393666623
100,5.12546904169683,29.955088780987456,35.080557822684284,147.0516246424987
105,5.2481368472346395,31.75774282561989,37.005879672854526,155.9009793504647
110,5.377222041306246,33.23809398368257,38.615316024988815,163.16812665976224
115,5.5225347683256,34.24261871839794,39.76515348672354,168.09940879728092
120,5.678754106925154,34.81949747006642,40.49825157699158,170.93134691219745
125,5.825598374914867,33.5839250703915,39.40952344530637,164.86583563750048
130,5.969134452075949,33.69971779994853,39.66885225202448,165.43427024063737
135,6.129320058900452,37.52174686863123,43.65106692753169,184.1968780930091
140,6.317365647279803,37.64204256945299,43.95940821673279,184.78741809683558
145,6.514414536276243,40.88087618107311,47.395290717349354,200.68707868598278
150,6.74119578143257,44.98816440711949,51.729360188552064,220.8500436810482
155,6.981255880388834,45.71207985414629,52.693335734535125,224.40379521112732
160,7.213633415123993,46.5257578144228,53.7393912295468,228.39819719301695
165,7.464840219935699,47.40292846582967,54.86776868576537,232.70428923371117
170,7.7136408534575605,41.99331526263675,49.70695611609431,206.14811989523366
175,7.9432254054745846,37.448816036117776,45.39204144159236,183.83885553844266
180,8.166956161272337,43.4409480369148,51.607904198187136,213.25465037156553
185,8.421652871728636,43.8111391837381,52.23279205546673,215.07194458713764
190,8.694647452397275,45.17753415413233,53.87218160652961,221.7796730058009
195,8.99103549460029,44.8298162830129,53.82085177761319,220.07270167150804
200,9.276692039184136,40.008819099507946,49.28551113869208,196.40608951707247
205,9.582691001693759,41.674045662731025,51.256736664424785,204.5808031128212
210,9.892541298490787,40.276852768009206,50.16939406649999,197.72188553090422
215,10.251419161618683,43.86006730339463,54.111486465013314,215.3121361465351
220,10.607100955212365,41.02219496078028,51.62929591599265,201.38082245354005
225,10.991514600056423,42.94952396140679,53.941038561463216,210.84221523507694
230,11.387002494303037,44.24004667583041,55.627049170133446,217.1774814458214
235,11.817090012800675,46.07870553021961,57.895795543020284,226.20358628156657
240,12.210610733629535,43.48542673723037,55.696037470859906,213.4729994204104
245,12.616270705015308,44.91444809893918,57.53071880395449,220.48816517152954
250,13.028240465915253,45.70456977644427,58.73281024235953,224.36692771474475
255,13.423580667613065,49.39196892081487,62.815549588427935,242.46862785823473
260,13.818600478491529,51.86313854845468,65.6817390269462,254.59977229143954
265,14.194139093873385,50.85880940600821,65.0529484998816,249.66945033004055
270,14.597557260841896,47.16099073133101,61.75854799217291,231.5165999839656
275,14.953167517786579,47.7427690618842,62.695936579670786,234.37259047410052
280,15.221066985504141,47.91592672607754,63.13699371158168,235.22263355109155
285,15.459833911193957,48.19440322541288,63.65423713660684,236.58969415142627
290,15.70937812218211,53.28220293940155,68.99158106158366,261.56605857711077
295,15.989244987510915,49.200526937955175,65.18977192546609,241.52882578286358
300,16.2332704732357,44.83861690437415,61.07188737760985,220.11590453692088
305,16.438685939610377,43.82532462572697,60.264010565337344,215.14158191340252
310,16.623776734130963,45.09201528602872,61.71579202015968,221.3598549046372
315,16.791206001232926,43.37940042256688,60.17060642379981,212.95250883064395
320,16.973269975699623,47.01676220020121,63.99003217590083,230.80857204328726
325,17.13151335268129,47.10910300684774,64.24061635952903,231.2618795176016
330,17.25849718309044,53.33531431892031,70.59381150201075,261.8267860515756
335,17.37467593843852,47.45976646077839,64.83444239921691,232.98331092380667
340,17.489622161857085,43.648749697567254,61.13837185942434,214.2747632487388
345,17.593596850716406,46.46295945561099,64.0565563063274,228.0899156600969
350,17.67088246192376,50.1163411961366,67.78722365806036,246.02462199034537
355,17.81529602618133,45.96289987317659,63.77819589935792,225.63508821649737
360,17.95170579197822,48.60559900559597,66.55730479757419,238.60828297832512
365,18.07089848229133,46.43367040208359,64.50456888437492,227.94613364906914
370,18.21298636188841,40.52652981676682,58.73951617865523,198.94756761531366
375,18.341012106605014,33.81742050535042,52.15843261195543,166.01208104870116
380,18.444556125074897,32.258268658429095,50.70282478350399,158.35809564974434
385,18.581797525439555,29.385118577884867,47.96691610332442,144.25360107538953
390,18.715733607070778,29.442951982329962,48.15868558940074,144.53750930028036
395,18.85900141669679,30.46358405813209,49.32258547482888,149.54786350107338
400,19.04788974309957,30.004086135335466,49.05197587843504,147.29215607983608
405,19.20790825449365,31.874182962357953,51.0820912168516,156.47259212070608
410,19.365444373368362,34.06672889794302,53.432173271311385,167.23595337422807
415,19.546666845722473,35.15222603581645,54.698892881538924,172.56473469870153
420,19.770250970136164,32.51137941351634,52.2816303836525,159.60063403853698
425,19.94413272754301,33.1407280371673,53.084860764710314,162.69015042258238
430,20.085450675115702,35.4445190611535,55.5299697362692,173.99962159093351
435,20.26703499794608,38.585350435257425,58.85238543320351,189.41818234590144
440,20.434686415690315,33.77971937999142,54.214405795681735,165.82700358906064
445,20.593347817089168,31.848815526390837,52.442163343480004,156.34806160439706
450,20.749852110925985,30.093936949330377,50.84378906025636,147.73324000617677
455,20.837554049811214,29.177746694592287,50.015300744403504,143.23559800531672
460,20.956504507676822,29.535663589158915,50.49216809683574,144.9926370586086
465,21.09148600112866,31.56824237502349,52.65972837615215,154.9707083926843
470,21.22559966224995,33.880033442982764,55.10563310523271,166.31945233609056
475,21.393364072830952,35.12086092391599,56.51422499674695,172.410761172007
480,21.57354666202718,38.16594694542214,59.73949360744932,187.35930129861322
485,21.760637145224802,37.78357479647604,59.54421194170084,185.48220969218616
490,21.88562341912074,37.33506253601924,59.22068595513998,183.28043165525662
495,22.014609961509564,39.90269903864613,61.9173090001557,195.88513872066574
500,22.10676114908155,37.84342161846846,59.95018276755001,185.7760019245518
505,22.276860532406893,42.96600438352262,65.24286491592952,210.9231187792008
510,22.363996279475398,41.44368157376582,63.807677853241216,203.44992969798014
515,22.460885430523415,41.06692810524117,63.52781353576458,201.6004205864795
520,22.59247199342802,43.17936423639771,65.77183622982574,211.97051721050437
525,22.739564744289073,41.14203491804776,63.88159966233684,201.96912518040278
530,22.807479110158226,39.8659586236336,62.67343773379183,195.70477745526824
535,22.86530934696024,44.302048431275495,67.16735777823574,217.4818523971328
540,22.86327428468744,45.85210866983044,68.71538295451788,225.09120645512903
545,22.801420708364418,44.27563207485412,67.07705278321853,217.35217265699583
550,22.71097610416382,42.27475015339575,64.98572625755958,207.52970344585438
555,22.62923604006653,44.78467291031762,67.41390895038415,219.85108969949155
560,22.621778311579124,46.59201900181621,69.21379731339533,228.72347799349072
565,22.632279214669374,44.46588746761816,67.09816668228754,218.2861496786465
570,22.623105002063884,45.28231852457788,67.90542352664177,222.2940668045914
575,22.600791428890982,47.77602462937736,70.37681605826835,234.53584437943965
580,22.645387598014427,48.423745250320884,71.06913284833531,237.71555018236978
585,22.653779514269583,51.20233161372769,73.85611112799727,251.35582485943232
590,22.68020057789571,54.203487970287206,76.88368854818292,266.0887111901966
595,22.732048722168177,55.651728084288685,78.38377680645686,273.1982231396829
600,22.767096615412438,60.027765008124064,82.7948616235365,294.6804942773331
