#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,228.21014335963156,631.8170726593909,860.0272160190225,3166.25155136805
20,101.37054243454492,751.5544993465654,852.9250417811104,3766.2967692177826
30,67.21778811184595,781.7864847858857,849.0042728977317,3917.7995932793087
40,63.42469905174136,787.5253131131382,850.9500121648796,3946.5588257858253
50,64.40702630309954,788.826152907913,853.2331792110125,3953.0777791293153
60,69.69672237535279,787.5551717309145,857.2518941062673,3946.7084575367653
70,43.46136029600281,802.1649472557743,845.6263075517771,4019.923041982894
80,36.49249392095354,807.7499298988248,844.2424238197783,4047.911301121714
90,63.23618816200306,792.2809050213631,855.5170931833661,3970.390724144811
100,42.38127159868441,799.9501900993811,842.3314616980655,4008.8241360087054
110,97.6432788967422,762.5220758936304,860.1653547903726,3821.2590482691007
120,187.3705444301198,663.7161298377288,851.0866742678486,3326.1086423658735
130,332.41764313490347,507.9840152748732,840.4016584097767,2545.6817266179205
140,191.96033688252365,653.1850897717511,845.1454266542747,3273.3339969988647
150,93.06806042456745,759.2760840516702,852.3441444762376,3804.9922724093176
160,69.961734176644,782.1259472884744,852.0876814651184,3919.5007560398035
170,91.08376176439903,767.3079727062116,858.3917344706106,3845.2428148737927
180,117.02379486977563,732.902579466721,849.9263743364967,3672.825616235206
190,239.10925341595197,608.8409653156318,847.9502187315838,3051.110415318385
200,295.10085914804006,556.8567085656812,851.9575677137212,2790.599516351306
210,120.92441049684817,732.5953462091956,853.5197567060437,3671.2859652501866
220,93.31561153879088,761.745802212243,855.0614137510339,3817.3688752200674
230,100.01539196438287,749.3619353308198,849.3773272952027,3755.309080665608
240,150.46276657447575,703.9486391178718,854.4114056923476,3527.7275134538277
250,244.24891602720078,612.9871541396892,857.2360701668899,3071.8883862921352
260,253.88369008161152,596.5788066747524,850.4624967563639,2989.6605424044
270,180.3723915951304,676.2275455282223,856.5999371233527,3388.8076276482666
280,98.073276604732,754.753227721733,852.8265043264649,3782.326691672473
290,61.07700636429221,787.6868881382433,848.7638945025354,3947.3685335256746
300,62.17710957231896,785.5620949407953,847.7392045131143,3936.7204677343557
310,127.12305632212284,723.1374657838918,850.2605221060146,3623.8892900650335
320,227.377736121981,623.2489100946993,850.6266462166803,3123.3135568332723
330,145.4801252494379,709.1893655206169,854.6694907700548,3553.9905867720954
340,73.50173199911521,776.2296790725059,849.7314110716211,3889.952538376877
350,71.01382426383772,777.8362584745275,848.8500827383652,3898.003657512731
360,62.22099889353518,784.9552794886813,847.1762783822164,3933.679507858797
370,71.92727082853244,774.5775461690449,846.5048169975773,3881.673135057446
380,123.72089751838121,725.6514982943753,849.3723958127565,3636.4879672470274
390,192.40683381479766,659.2120619205084,851.6188957353061,3303.5372167943233
400,194.19894801722734,661.6570655437117,855.8560135609391,3315.7899666012936
410,132.25283072615474,720.1733479712411,852.4261786973959,3609.0350814200538
420,88.66667149649106,758.7889892618134,847.4556607583045,3802.551273739314
430,119.69379089497417,735.7345102820541,855.4283011770283,3687.0173906038117
440,142.1436406281761,712.0831211465006,854.2267617746767,3568.492186422084
450,148.4443217942999,698.903949511911,847.3482713062109,3502.446847605701
460,174.95711030462803,676.0214027756317,850.9785130802597,3387.774575775442
470,189.0383767592055,657.4239518258086,846.4623285850141,3294.5763852398195
480,224.91878859610975,625.700405204566,850.6191938006757,3135.5988377012222
490,215.08652353326883,629.9313254958361,845.0178490291049,3156.801427051273
500,198.39036566966607,651.7512568387288,850.1416225083948,3266.1485695309493
510,199.99729186100362,651.0756467112568,851.0729385722605,3262.7628559964546
520,224.23178998233945,631.2877494597823,855.5195394421218,3163.5989316867212
530,163.2102688089681,690.8351800838876,854.0454488928557,3462.0114829651466
540,111.98269853935415,741.5753021453633,853.5580006847174,3716.2875972802153
550,88.78359823230758,763.4289561004191,852.2125543327267,3825.803735308917
560,75.58636127751168,771.0152529505652,846.6016142280769,3863.8212647653627
570,84.61538313758558,762.5185817616848,847.1339648992704,3821.241537978271
580,122.72000003979659,727.3380497158489,850.0580497556455,3644.9398535378264
590,128.57180878517258,714.8323630496908,843.4041718348634,3582.2695783567824
600,100.60490051344078,746.2147822267785,846.8196827402194,3739.5376195429744
610,62.715779169307595,786.0772134049259,848.7929925742335,3939.301902625513
620,39.9753639602269,804.8446784954676,844.8200424556945,4033.352092197088
630,42.70515485945444,801.2116910529943,843.9168459124487,4015.1459489578524
640,69.31269783052522,778.6055535483713,847.9182513788965,3901.858858371367
650,115.76602195766968,737.5081536019758,853.2741755596454,3695.9057241995442
660,159.760856669843,694.3199844514594,854.0808411213025,3479.4750301095687
670,190.7905984042448,666.4661001892885,857.2566985935332,3339.889684804617
680,183.1120454387745,670.4817161972378,853.5937616360122,3360.0133107163883
690,197.2282705475494,655.397599576928,852.6258701244774,3284.4216407270915
700,247.17077216202247,610.9330076158334,858.1037797778558,3061.5943551566356
710,305.9694154689591,549.650696108613,855.6201115775721,2754.487722117361
720,324.1320116410124,526.8700061465817,851.002017787594,2640.3258894370324
730,264.9323562340696,588.6126884194547,853.5450446535242,2949.739597916382
740,206.2315566156849,645.7016555453857,851.9332121610706,3235.831947348548
750,216.73414766156517,634.9240995782275,851.6582472397927,3181.8219264459203
760,135.90118160841496,711.6896390665274,847.5908206749424,3566.5203130744612
770,78.7643659178686,767.4913620339456,846.2557279518143,3846.16184154871
780,52.023336479589986,795.2581045415144,847.2814410211043,3985.310489702481
790,63.81959872946598,787.0156384219079,850.8352371513738,3944.0046715034655
800,54.80349422267204,786.5251711060611,841.3286653287331,3941.546771951688
810,96.44077697264589,752.2000533522155,848.6408303248613,3769.531861240982
820,116.42060299643207,736.6347618204469,853.055364816879,3691.528859118045
830,87.46707796614743,763.5627493315625,851.02982729771,3826.4742189726253
