#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,272.77932686452783,249.72474391049604,522.5040707750238,1251.456144566474
20,185.0749621747965,353.5667682790529,538.6417304538494,1771.844062180392
30,162.7833623662931,403.80345410378465,566.5868164700778,2023.5972852432576
40,83.24056259000476,459.5602644169181,542.8008270069229,2303.0137410383113
50,64.92277688648466,475.3834866919981,540.3062635784827,2382.309322376808
60,57.03375685518152,480.49498684060944,537.5287436957909,2407.924798715928
70,106.65675839459125,457.410571931144,564.0673303257353,2292.2408963929497
80,98.99333587235279,459.52967962232367,558.5230154946764,2302.8604701668464
90,68.11145359043611,470.9731663877346,539.0846199781707,2360.2076981731
100,109.72499600482713,448.824518850097,558.5495148549242,2249.2132463587936
110,102.58248915470325,448.2744758395228,550.856964994226,2246.4567926146437
120,77.34739790350407,456.65757477347705,534.0049726769811,2288.4673699692285
130,91.6459455621825,451.0818972196532,542.7278427818356,2260.5257418166125
140,90.57231337418725,446.9109549322626,537.4832683064499,2239.62372276776
150,120.77335319887908,428.4341333986754,549.2074865975544,2147.0300475148447
160,157.10378740189967,380.78555755351573,537.8893449554154,1908.2467291800033
170,292.5759913915819,277.1041503011494,569.6801416927312,1388.6637188965785
180,200.39988332258423,351.159249351347,551.5591326739312,1759.7791610093752
190,159.9198299167551,404.48604774853595,564.4058776652911,2027.017995572516
200,106.35427407263023,441.573084456643,547.9273585292733,2212.8738272587734
210,106.97443762464773,441.13566801099125,548.110105635639,2210.6817837709186
220,98.73082093052125,440.2394976050776,538.9703185355988,2206.1907672080533
230,134.12629793719094,412.5182912962919,546.6445892334829,2067.2703165283297
240,164.14447901892223,393.9627698170265,558.1072488359488,1974.2822489174378
250,125.96012645711954,405.7599969263581,531.7201233834776,2033.4021908328075
260,184.58755242258212,364.50352387082864,549.0910762934108,1826.6518868781925
270,157.79900147446466,390.49250094800846,548.2915024224731,1956.891544130142
280,108.25912644535603,437.4450240267601,545.7041504721161,2192.1867038715523
290,65.42326178707857,478.2088586738169,543.6321204608955,2396.4682281863193
300,50.875677065751425,485.5205106564497,536.3961877222011,2433.1094182314555
310,78.74233563663621,474.89061364256594,553.6329492792022,2379.83936687082
320,39.17220034832066,494.41420747716455,533.5864078254853,2477.6787763171087
330,107.04769474127706,456.5660728950347,563.6137676363118,2288.0088227455017
340,45.685326355828956,486.5047778620696,532.1901042178986,2438.041918003323
350,119.72197830778155,431.0529895835842,550.7749678913657,2160.154031998796
360,108.39429895043324,435.2378961732357,543.6321951236689,2181.126030944696
370,176.39274838313753,382.5691602815712,558.9619086647087,1917.1849727778847
380,180.7918224162085,353.6808343592672,534.4726567754757,1772.415686340399
390,204.9908253234164,331.53726752162174,536.5280928450381,1661.4466956523079
400,232.75677482461685,332.56308885112173,565.3198636757386,1666.5874373582649
410,131.88449957770857,403.757070105206,535.6415696829146,2023.3648391543286
420,146.24224282309547,403.9425522386074,550.1847950617029,2024.2943535945783
430,152.1368076054401,396.4808303457324,548.6176379511725,1986.9011118770836
