#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,389.5465405528709,198.88712747630672,588.4336680291776,996.6914525883246
20,216.88386512545293,324.6367676532607,541.5206327787137,1626.8659295431403
30,144.4210035828078,386.18026572579345,530.6012693086012,1935.2814578361258
40,232.72179737554598,360.9537758171542,593.6755731927002,1808.862884699754
50,162.62382704582572,401.80472031443406,564.4285473602598,2013.5809462819414
60,133.49414451681363,421.66551345414825,555.1596579709619,2113.110176831747
70,142.4632890734586,422.9348452361876,565.3981343096461,2119.4712327417533
80,65.36033192635409,455.9293268931667,521.2896588195208,2284.817870643248
90,93.5447511231403,445.7261569426188,539.270908065759,2233.686294617904
100,81.8245438569746,452.29715619243683,534.1217000494114,2266.6158203763675
110,110.38964784851112,435.01309742544277,545.4027452739539,2179.9994874960535
120,156.12607233731424,412.1757094483648,568.301781785679,2065.5535216609414
130,86.13739830725652,447.42244487796114,533.5598431852177,2242.1869739114186
140,107.13130338138072,427.5099274193522,534.641230800733,2142.3985351001857
150,240.61038386432276,357.82926203067785,598.4396458950006,1793.2048769443434
160,157.92149591546135,380.2950274266979,538.2165233421592,1905.7885148609564
170,230.35754841747314,340.4772439659717,570.8347923834449,1706.247976768332
180,208.43804050745962,330.0829092492448,538.5209497567043,1654.1584086853602
190,362.59183202096904,239.12923162394506,601.7210636449141,1198.358406840547
200,354.89612098781356,215.30577747011284,570.2018984579264,1078.9709259736264
210,277.8402079147826,263.82305327851174,541.6632611932944,1322.1075970830332
220,248.05065482726263,319.681412643329,567.7320674705916,1602.0329499249497
230,253.94781144886932,338.518371100155,592.4661825490243,1696.431394534777
240,191.17948114544697,375.2708455896573,566.4503267351042,1880.6106204604027
250,121.154707856497,417.61504415110824,538.7697520076052,2092.8118891318945
260,156.6597794330767,398.08161811624126,554.741397549318,1994.9232071655993
270,206.72895749533674,373.65274871290626,580.381706208243,1872.5017833175377
280,190.53140023046151,384.501417483661,575.0328177141225,1926.868174812941
290,192.77802810211267,375.5462997045197,568.3243278066324,1881.9910152870934
300,188.35494487583006,380.2108747477999,568.56581962363,1905.3667969909545
310,216.89316021947167,373.3213748652539,590.2145350847256,1870.8411555747705
320,189.4562895650366,387.1190901187539,576.5753796837905,1939.9862281237683
330,212.39745294179747,372.7828546705781,585.1803076123756,1868.1424466040578
340,108.52217829635612,418.54606801740175,527.0682463137579,2097.4775683111616
350,117.55179337447531,395.7846401164043,513.3364334908796,1983.4122644099218
360,255.54404449066882,330.18973413019984,585.7337786208686,1654.693744718027
370,203.24077012331657,354.18714296341807,557.4279130867346,1774.952972008569
380,163.71736576926256,355.44974388059734,519.1671096498599,1781.2802972515397
390,262.1064425867877,298.16716206089274,560.2736046476805,1494.2176783362336
400,266.02183243707293,286.6170193467037,552.6388517837767,1436.335960874258
410,248.0644415261762,279.8286520538426,527.8930935800188,1402.3171294713516
420,332.8812559572068,253.12842483790337,586.0096807951102,1268.5131543927582
430,166.78021659917528,355.1816400999913,521.9618566991666,1779.9367374650044
440,254.22873655795232,328.87342309952663,583.102159657479,1648.0972597173775
450,130.0957528121014,389.59694400568594,519.6926968177874,1952.403601843252
460,265.9310823263924,335.2024080582321,601.1334903846246,1679.8139690486703
470,111.57607481910316,416.09938091621143,527.6754557353146,2085.216382019932
480,158.8680626192618,401.1543583398276,560.0224209590893,2010.321759881072
490,145.43096227354388,409.01660488636224,554.4475671599062,2049.722167692818
500,159.84298975398167,404.4758031174475,564.3187928714292,2026.9666562205414
510,188.61640779519152,392.66263317968395,581.2790409748754,1967.7668193364525
520,93.4460695002968,445.76194051887796,539.2080100191747,2233.865618363252
530,56.89369198041628,456.52052533781625,513.4142173182325,2287.780568350449
540,77.34052407815737,438.91505266208856,516.2555767402459,2199.553520389461
550,123.4531098449627,422.2655353105132,545.7186451554759,2116.11709167432
560,233.2669563596339,370.47408615788254,603.7410425175165,1856.5724175538728
570,120.84072011119046,422.56092837761923,543.4016484888097,2117.5974074135747
580,70.42685562983733,439.4755943498601,509.90244997969745,2202.362586597569
590,248.73418050527934,341.8340957293297,590.568276234609,1713.0476252530207
600,202.92141994012192,338.895922837237,541.8173427773589,1698.3234354829995
610,276.6377850135299,291.55970682774534,568.1974918412752,1461.1054591705033
620,171.68010837973736,332.40169971638016,504.0818080961175,1665.7786611786364
630,307.56614910517317,286.90710271577,594.4732518209432,1437.7896678997208
640,152.1096787052632,371.080087903271,523.1897666085342,1859.609299666589
650,246.446477716922,342.7370380490501,589.1835157659721,1717.5725781932395
660,172.90310188844023,386.63814261327894,559.5412445017191,1937.5760355993293
670,105.91572480792837,417.43504837042985,523.3507731783582,2091.909868682504
680,141.14695649566278,412.7463904910406,553.8933469867034,2068.413399646041
690,161.16262837255206,402.1526941324078,563.3153225049599,2015.324762156301
700,188.0475504469551,391.784856153901,579.8324066008561,1963.367978295418
710,200.55858609902933,375.6352571319651,576.1938432309944,1882.4368113961937
720,174.51485734915687,384.982467906545,559.4973252557019,1929.2788830917343
730,151.7826320329364,388.91125694975517,540.6938889826915,1948.9673893720449
740,146.1719377065143,388.3106105661978,534.4825482727122,1945.9573448100055
750,116.57674602264605,414.38652308792234,530.9632691105684,2076.6326653228416
760,71.74503554442609,436.19703698196633,507.9420725263924,2185.9326137437984
770,104.63033279161823,417.73300406760757,522.3633368592258,2093.40302663795
780,96.4700446856287,422.41223723888015,518.8822819245088,2116.852265237018
790,126.49813908817521,400.457299807205,526.9554388953802,2006.8285610489784
800,156.09726572447903,381.6126702405965,537.7099359650756,1912.3916738830687
810,178.30741430996198,373.1325709655282,551.4399852754902,1869.8949946268008
820,181.1801663843774,372.86269824494855,554.042864629326,1868.5425700767478
830,124.7971720262745,408.30887208730786,533.1060441135824,2046.1754764590275
840,145.58084525684905,402.7521201801188,548.3329654369679,2018.32869119783
850,109.58891329425111,430.2289953344371,539.8179086286882,2156.0247148553085
860,208.8602167213099,377.98018071258963,586.8403974338995,1894.1880258636038
870,159.44716508686747,406.78855141967153,566.235716506539,2038.5566293578897
880,106.54643692760098,419.9313564771412,526.4777934047422,2104.419722812116
890,221.20294928707062,347.78281997695484,568.9857692640255,1742.858718040407
900,186.15215095269826,374.69621816615387,560.8483691188521,1877.7309658105714
910,151.86602625811145,397.66563447127794,549.5316607293894,1992.8385707760428
920,146.27177495887256,392.3357453250346,538.6075202839072,1966.1286724396768
930,117.04681065385698,397.20804709884095,514.254857752698,1990.545443871816
940,150.7429023139199,393.90776349083205,544.650665804752,1974.0065933943679
950,167.04613611551542,394.30738425083166,561.3535203663471,1976.009229768187
