#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,280.4452034063712,493.74937489628485,774.194578302656,2474.347072756535
20,161.9133039413377,612.1634987971343,774.076802738472,3067.7607675255513
30,158.37273912689363,611.6980782290266,770.0708173559202,3065.4283857973924
40,221.80254626049742,554.4590772796166,776.261623540114,2778.5841655359873
50,203.96906241722758,579.4242533300455,783.3933157472732,2903.6932055103794
60,131.23490338560833,646.427689390126,777.6625927757343,3239.47035138467
70,105.65029843773414,677.8887901296474,783.5390885673816,3397.13269280411
80,92.35877430293391,688.02574451651,780.3845188194439,3447.932439981651
90,95.22983541160744,692.5357455971468,787.7655810087542,3470.5335986653386
100,73.99467792089959,701.5819202780331,775.5765981989326,3515.867075484417
110,49.33391178670722,713.387148599603,762.7210603863102,3575.027114212233
120,46.22066530583308,719.3360544114914,765.5567197173245,3604.8391168802714
130,73.65837028673772,711.3905629665194,785.0489332532571,3565.0215403970437
140,26.698219588401887,729.4253351308317,756.1235547192337,3655.399954996497
150,70.01101743248178,709.7468621590343,779.7578795915161,3556.7843931959105
160,88.78903777778606,677.1174818295347,765.9065196073207,3393.2674029797377
170,204.80130734479692,568.1272212769284,772.9285286217253,2847.079912182486
180,296.0596484798634,474.4527828415134,770.5124313213769,2377.645246906264
190,182.6356233384077,572.297446418138,754.9330697565456,2867.978337366427
200,196.12766936605223,585.6291896628235,781.7568590288757,2934.7882647291876
210,243.29741652394708,521.7899368685015,765.0873533924486,2614.8679239454136
220,335.70756618634334,427.8768824144934,763.5844486008368,2144.237472148464
230,263.67503028710445,530.9118477588772,794.5868780459816,2660.5809408262717
240,155.9750320195699,612.3982898831699,768.3733219027398,3068.937386000387
250,144.36320787242667,627.1198096527531,771.4830175251798,3142.711959094373
260,124.10626545766138,659.3632815856841,783.4695470433455,3304.295030282086
270,86.68164673666965,686.3441567633265,773.0258034999962,3439.5054283311615
280,80.76385249536236,691.1837212544971,771.9475737498594,3463.758142037705
290,66.16941898622468,702.7973092185554,768.9667282047801,3521.9578053569835
300,132.15827011566637,649.1483988707625,781.3066689864289,3253.1047575864964
310,218.67605355054923,556.9296242422239,775.6056777927731,2790.964921757337
320,170.08161729072134,592.3289171868093,762.4105344775307,2968.3628919187877
330,159.4884002842221,623.6670613242121,783.1554616084343,3125.4090557307277
340,150.60810167056326,620.0941690822639,770.7022707528272,3107.5040701051844
350,189.70479087179768,576.0586902663629,765.7634811381606,2886.827217342698
360,198.29124821399748,576.2432812575387,774.5345294715362,2887.752265964317
370,146.30029145534579,636.957556602777,783.2578480581228,3192.0122754206955
380,84.65699345944952,687.4516119561304,772.1086054155799,3445.055265260269
390,53.008475361651094,711.4582618686007,764.4667372302519,3565.360802761131
400,77.43160879203737,695.7152944597123,773.1469032517496,3486.467406019379
410,142.69270068639474,640.619862660842,783.3125633472368,3210.365344275143
420,185.67518818296855,593.9772416901094,779.652429873078,2976.6232100418238
430,181.56333858441687,580.6233713046058,762.1867098890227,2909.7023960047795
440,167.50236883863042,603.5170123956865,771.0193812343169,3024.430265443304
450,121.84844946306784,649.0214101989928,770.8698596620607,3252.4683738982485
460,107.02264242448202,666.225981905218,773.2486243297,3338.686369917525
470,102.31595614842911,666.8681524907769,769.184108639206,3341.9045064648813
480,125.38376062950171,651.0525121582026,776.4362727877043,3262.646920834731
490,96.08761342455495,669.1659418897578,765.2535553143127,3353.4195154193208
500,102.5775625959447,667.6747668131701,770.2523294091147,3345.9467268482013
510,95.48681569587833,670.6823562105856,766.1691719064639,3361.0187864798954
520,147.34538311733837,620.9696999474709,768.3150830648092,3111.891654866963
530,222.92296127738064,553.3287429475378,776.2517042249184,2772.9196734110037
540,154.6967317008391,620.7578910476964,775.4546227485355,3110.830207991712
550,129.51872819510464,657.1964922406773,786.7152204357819,3293.436507424768
560,97.42035922253302,680.910642824637,778.3310020471699,3412.2762307006788
570,86.92782214522805,683.6932923084652,770.6211144536933,3426.2210394536296
580,108.54000867539689,670.4933104767425,779.0333191521394,3360.071413618411
590,126.07759401642329,648.8208009945544,774.8983950109777,3251.4630525287284
600,197.55810276818613,577.745759129805,775.3038618979912,2895.281696712264
610,276.62795140152537,500.3749086766355,777.0028600781609,2507.5498897085645
620,186.34631631463463,587.3642597565096,773.7105760711443,2943.4832946889555
630,177.1919941886497,598.2585968618368,775.4505910504865,2998.0785458360615
640,194.22371571975108,573.5363217395955,767.7600374593466,2874.18676553062
650,196.99017919303563,579.5886425190033,776.5788217120389,2904.5170159882678
660,128.01657694972832,642.3684380481715,770.3850149978998,3219.1280538827073
670,73.56819751809718,693.8841904530291,767.4523879711262,3477.2911172599224
680,69.969003716684,706.9525477778959,776.92155149458,3542.781127650949
690,78.59329341225484,700.4560813065332,779.049374718788,3510.225111149553
700,62.79522621874238,705.1762925552955,767.9715187740379,3533.879704917132
710,97.62824819233533,676.1205747622298,773.7488229545652,3388.271560535756
720,135.72171217927374,631.4018274762701,767.1235396555438,3164.1706156634796
730,279.1494706314597,496.9463623929869,776.0958330244466,2490.3682710735266
740,308.40277517773245,469.79834554676773,778.2011207245002,2354.320268929326
750,208.51650344131582,567.3540303175982,775.870533758914,2843.205187708552
760,196.60567332288727,583.7991756408134,780.4048489637006,2925.617438255908
770,95.06030475407294,676.6428772012342,771.7031819553072,3390.888996783277
780,54.30737115977112,714.4855750371187,768.7929461968898,3580.5317049590585
790,49.96800703817969,720.1587757205041,770.1267827586838,3608.96205488516
800,88.22215938880117,687.287968708252,775.5101280970532,3444.235192948382
810,116.9339258110353,655.1753895810118,772.1093153920472,3283.308070399943
820,130.38749716863504,631.8004221243472,762.1879192929822,3166.1681098393315
830,146.52935673918782,613.9551790875998,760.4845358267877,3076.739490552715
840,161.86308235444406,604.0939701753827,765.9570525298267,3027.3215983054374
850,168.38903354119,602.6904790868996,771.0795126280896,3020.288224203126
860,141.79023034292845,628.4294557494225,770.2196860923509,3149.2750438300677
870,131.05844515923366,642.4805231891603,773.538968348394,3219.689750878402
880,156.91080957325786,620.7598119829763,777.6706215562342,3110.8398344557213
890,190.45873398352026,582.0063464442233,772.4650804277435,2916.632957667012
900,143.0475068612371,628.7702068463652,771.8177137076024,3150.9826641778122
910,162.38292974077802,606.4067208398139,768.789650580592,3038.911583280615
920,246.79767104522764,520.0883620332309,766.8860330784585,2606.340750187244
930,238.90074220672784,526.8681952307211,765.7689374374489,2640.316814317981
940,177.536575794454,593.2367921700952,770.7733679645492,2972.9125641240316
950,117.60718266250461,651.0833027107888,768.6904853732933,3262.801222829901
960,80.9864347678382,691.7608848537474,772.7473196215856,3466.650506332053
970,65.87225810024057,709.6711719974503,775.5434300976908,3556.405083895942
980,59.419312816367196,714.8130626157024,774.2323754320696,3582.1728572776883
990,87.54481023333692,697.0273605058273,784.5721707391642,3493.042617949824
1000,76.08240633969297,699.082641853339,775.165048193032,3503.342336074986
1010,120.16250978453536,662.7555997367824,782.9181095213178,3321.295097348079
1020,108.79158606391744,664.1640071800587,772.9555932439761,3328.353108986577
1030,125.68684621386736,651.3470041891168,777.0338504029842,3264.1227211733053
1040,93.51965799277426,685.6685250298557,779.1881830226299,3436.1196065216127
1050,57.58046383787846,711.1710005736936,768.7514644115721,3563.9212381149596
1060,48.93898764642032,724.6287349784128,773.5677226248331,3631.362550293323
