#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,253.55254136748778,373.24819668007876,626.8007380475665,1870.4744346481552
20,180.28057617059798,444.1941908602902,624.4747670308882,2226.0090883588205
30,148.7918470883666,483.42496040400295,632.2168074923695,2422.607898844125
40,144.00230197694154,494.2317278176672,638.2340297946088,2476.764308301003
50,143.22273673356307,483.91751027328075,627.1402470068438,2425.0762347837704
60,151.3284059985926,479.3039483134844,630.632354312077,2401.9560970973157
70,100.98346119276724,527.1257397384808,628.109200931248,2641.607457975026
80,86.93275881856314,552.2207556658975,639.1535144844606,2767.367170002662
90,32.933985834832754,589.8138507828929,622.7478366177256,2955.7590335430154
100,67.8103317454722,573.00872503955,640.8190567850222,2871.542797929389
110,33.79121846443285,591.2694929448209,625.0607114092537,2963.053754519835
120,50.473463943928486,579.0771196765711,629.5505836204995,2901.95359998782
130,78.2270237955769,560.0828693950272,638.309893190604,2806.766912220943
140,76.46438977951766,551.8775452519388,628.3419350314565,2765.6472251758023
150,90.66407965071116,536.6207443556003,627.2848240063115,2689.190175188824
160,97.53722977297025,532.6754038139329,630.2126335869032,2669.418723686019
170,91.76724367448233,538.4066523675083,630.1738960419906,2698.139971352931
180,103.9762536830944,529.3039416677316,633.280195350826,2652.523173197241
190,145.1350219329565,494.3757191555837,639.5107410885402,2477.485898167422
200,171.28943214207857,465.5645033016009,636.8539354436795,2333.1030366684404
210,179.87429411344954,446.3023082902425,626.176602403692,2236.57358617297
220,193.91921414666643,437.0059411441509,630.9251552908173,2189.9863092978685
230,162.67060500683817,469.00619310393597,631.6767981107741,2350.3505219731715
240,98.01665928230058,523.9806923486582,621.9973516309587,2625.8465493068925
250,99.40372257244115,531.5293869273416,630.9331094997829,2663.6756409139903
260,105.71390647721552,520.644979343849,626.3588858210644,2609.1301499985607
270,166.818005627473,465.66073331904647,632.4787389465195,2333.5852782146253
280,230.03271130647926,408.98389568007264,639.0166069865519,2049.5582506674
290,158.12329234830304,472.18195464310736,630.3052469914104,2366.265349753707
300,90.29217364680068,536.7649227843481,627.0570964311487,2689.912702631419
310,65.16367904788726,563.0265991372502,628.1902781851375,2821.518949268455
320,57.869719694245354,572.0693778168388,629.9390975110841,2866.83540756296
330,61.34703088769596,567.1278943687724,628.4749252564684,2842.0719430879594
340,56.071025587999515,564.8141897017917,620.8852152897913,2830.4771772795584
350,82.10194377429849,547.1742651393331,629.2762089136315,2742.077479125137
360,91.04190984216716,547.3477765066614,638.3896863488285,2742.947003960341
370,53.49544255384478,573.0864535453547,626.5818960991995,2871.9323220697456
380,69.43845608491344,560.9474479535421,630.3859040384556,2811.0996112261396
390,99.43590525031667,541.6813770330804,641.117282283397,2714.5507372238626
