#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
5,4.340346638262752,0.038897042191675855,4.379243680454428,0.1909482989649547
10,4.3406069337531745,0.11677170654290482,4.4573786402960796,0.5732404695895947
15,4.340875336856815,0.13758848343418761,4.478463820291003,0.6754314824109778
20,4.340511834805907,0.22420660718857943,4.564718441994486,1.100645906400692
25,4.340498022312741,0.30184541978018375,4.642343442092925,1.4817802642516436
30,4.341044004906735,0.39296779565560186,4.734011800562336,1.9291063767440715
35,4.341105144176653,0.38015795700952765,4.72126310118618,1.8662219834416198
40,4.341607937742793,0.4114825586995499,4.7530904964423435,2.0199966426815075
45,4.342264206749178,0.4480737228412415,4.79033792959042,2.1996252251216064
50,4.342517856022677,0.4127025251273436,4.75522038115002,2.025985543149405
55,4.343011117670343,0.38083460850194967,4.723845726172293,1.8695437129148629
60,4.3438816933616256,0.4774910499631648,4.82137274332479,2.3440369401910104
65,4.344795590885451,0.4477656636240298,4.792561254509481,2.198112940891428
70,4.345471824716259,0.46063848324065043,4.806110307956909,2.2613065121805698
75,4.346833464390322,0.5345380215202593,4.881371485910581,2.624084511064163
80,4.348224163487049,0.5998407389717721,4.948064902458821,2.944660115597506
85,4.349890477658043,0.7276929213254335,5.077583398983476,3.5722954154510607
90,4.351621653925292,0.7177776231373207,5.0693992770626135,3.52362052358086
95,4.3535076250145055,0.7164754372587546,5.06998306227326,3.5172280020821023
100,4.355538487763075,0.7080241049503008,5.063562592713376,3.475739821044209
105,4.357122059848976,0.736470701991676,5.093592761840652,3.6153861542955985
110,4.3594347319941615,0.7497734250891218,5.109208157083283,3.6806901518217314
115,4.361976603550636,0.6985947819247825,5.060571385475419,3.4294506152161346
120,4.364432736236875,0.7022525416930102,5.066685277929885,3.44740681359039
125,4.366745184714957,0.7041207394567648,5.070865924171722,3.4565779269969363
130,4.3694972090854005,0.7676013121797677,5.137098521265168,3.768208495692788
135,4.372503179262321,0.7857327809414187,5.158235960203739,3.857217143206722
140,4.37577446624362,0.8799830253789215,5.255757491622542,4.319898181103834
145,4.379283290180789,0.8316129887420577,5.210896278922847,4.082446290259078
150,4.383118989508749,0.8601435111902345,5.243262500698984,4.222504619198719
155,4.386634503243584,0.7737809477199654,5.160415450963549,3.798544758507051
160,4.389753770654496,0.7759294551003484,5.165683225754844,3.8090919314148555
165,4.393511882710955,0.758081113142533,5.1515929958534885,3.7214731731710984
170,4.396466379741131,0.8542955958280329,5.250761975569164,4.193796793924991
175,4.3996942565642625,0.7994927984173216,5.199187054981584,3.924766030800905
180,4.4029700473542315,0.7855231620245434,5.188493209378775,3.856188109291727
185,4.40576227529354,0.8696770928397245,5.275439368133265,4.269305637899395
190,4.408866103286802,0.895833925080592,5.304700028367394,4.397711355693901
195,4.41212360319639,1.0152659094764556,5.427389512672845,4.984011315213178
200,4.415963604927445,0.9840395285171032,5.400003133444548,4.830718828405634
205,4.419363490699722,0.87383952205398,5.293203012753702,4.289739293859853
210,4.423811488803858,0.9193773155110695,5.343188804314928,4.513287504965466
215,4.427786851713874,0.8082260660610158,5.2360129177748895,3.9676382521063585
220,4.432127124412336,0.8549523588719069,5.287079483284243,4.19702088961414
225,4.4368681239929115,0.7769379430418539,5.213806067034765,3.8140426692115295
230,4.440984671513956,0.776085582328676,5.217070253842632,3.8098583708917793
235,4.445284173560601,0.7070640454581478,5.152348219018748,3.4710268218904843
240,4.449297070626595,0.679780420069945,5.12907749069654,3.337089597774526
245,4.452988414964681,0.6833453748719726,5.1363337898366535,3.3545902100827747
250,4.456152215716274,0.7760856413717782,5.232237857088052,3.8098586607384948
255,4.4594650214778335,0.7903720380969623,5.249837059574796,3.8799915808605348
260,4.462557737566955,0.8472160403096555,5.309773777876611,4.159042761034762
265,4.465559946119629,0.7862072408991319,5.2517671870187606,3.859546300303189
270,4.46792387308559,0.9316114133409376,5.399535286426528,4.573345546357726
275,4.470729145160699,0.8264733042798819,5.297202449440581,4.057215219977874
280,4.473756676850654,0.8631279313621005,5.336884608212754,4.237155346428987
285,4.477204437699209,0.8037893519713109,5.28099378967052,3.9458581125202103
290,4.480482169285272,0.9148342044475838,5.395316373732856,4.490985055198036
295,4.483552185124046,0.8759683545186183,5.359520539642665,4.300189881231019
300,4.4861666682526815,0.8034928359646233,5.289659504217305,3.944402494717348
305,4.48950108201946,0.8646678812143167,5.354168963233777,4.244715067893746
310,4.492638330367321,0.8856102320955744,5.378248562462896,4.347522532209354
315,4.49493499321543,0.8769707832059196,5.371905776421349,4.305110873725272
320,4.498616750577616,0.886012407633746,5.384629158211363,4.349496840037715
325,4.501811084190829,0.9923636379165863,5.494174722107416,4.871582463290696
330,4.50496583923794,0.993377071651848,5.498342910889788,4.876557480334621
335,4.5092560656540295,1.0324743776960215,5.541730443350051,5.068488888549636
340,4.512100131819467,1.073103899734196,5.585204031553663,5.267942052178844
345,4.515688297851302,1.0901572554720949,5.605845553323396,5.351658167500665
350,4.518229022044339,1.1346773546062372,5.652906376650575,5.570210446039594
355,4.521633862643588,1.1188447724785355,5.640478635122124,5.492487193700511
360,4.525212478777109,1.115678665030512,5.640891143807622,5.476944550931911
365,4.529886413132115,0.991358695053911,5.521245108186026,4.866649128533795
370,4.5346304728394236,0.9989576906298645,5.533588163469288,4.903953128974761
375,4.539128897884687,1.0491182299956219,5.588247127880309,5.150194722869161
